,avenal-veterans-hall,s0,s1,s2,s3,s4,s5
2018-12-27 11:58:12-08:00,1166.6666666666667,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 11:59:12-08:00,1200.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 12:00:12-08:00,1535.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 12:01:12-08:00,1693.3333333333333,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 12:02:12-08:00,1685.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 12:03:12-08:00,1588.5714285714287,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:04:12-08:00,1520.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:05:12-08:00,1508.5714285714287,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:06:12-08:00,1457.142857142857,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:07:12-08:00,1446.6666666666667,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:08:12-08:00,1440.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:09:12-08:00,1480.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:10:12-08:00,1495.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:11:12-08:00,1502.857142857143,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:12:12-08:00,1505.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:13:12-08:00,1474.2857142857142,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 12:14:12-08:00,1137.7777777777778,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:15:12-08:00,965.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:16:12-08:00,960.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:17:12-08:00,980.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:18:12-08:00,1057.142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:19:12-08:00,1102.857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:20:12-08:00,1225.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:21:12-08:00,1160.0000000000002,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:22:12-08:00,1185.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:23:12-08:00,1177.142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:24:12-08:00,1173.3333333333333,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:25:12-08:00,1194.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:26:12-08:00,1210.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:27:12-08:00,1188.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:28:12-08:00,1195.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:29:12-08:00,1190.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:30:12-08:00,1185.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:31:12-08:00,1188.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:32:12-08:00,1230.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:33:12-08:00,1262.857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:34:12-08:00,1253.3333333333333,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:35:12-08:00,1217.142857142857,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 12:36:12-08:00,1660.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 12:37:12-08:00,1719.9999999999998,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 12:38:12-08:00,1719.9999999999998,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 12:39:12-08:00,1704.9999999999998,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 12:40:12-08:00,1628.5714285714287,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:41:12-08:00,1480.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:42:12-08:00,1405.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:43:12-08:00,1388.571428571429,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:44:12-08:00,1386.6666666666667,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:45:12-08:00,1382.857142857143,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:46:12-08:00,1377.142857142857,0.0,0.0,0.0,1.0,0.0,0.0
2018-12-27 12:47:12-08:00,1245.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:48:12-08:00,909.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:49:12-08:00,874.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:50:12-08:00,800.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:51:12-08:00,811.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:52:12-08:00,870.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:53:12-08:00,879.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:54:12-08:00,875.5555555555555,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:55:12-08:00,886.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 12:56:12-08:00,914.9999999999999,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:57:12-08:00,1080.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:58:12-08:00,1114.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 12:59:12-08:00,1090.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:00:12-08:00,1108.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:01:12-08:00,1108.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:02:12-08:00,1150.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:03:12-08:00,1068.5714285714287,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:04:12-08:00,1475.5555555555557,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:05:12-08:00,1531.4285714285713,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:06:12-08:00,1555.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:07:12-08:00,1542.857142857143,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:08:12-08:00,1535.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:09:12-08:00,1525.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:10:12-08:00,1545.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:11:12-08:00,1520.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:12:12-08:00,1535.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:13:12-08:00,1537.142857142857,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:14:12-08:00,1520.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:15:12-08:00,1502.857142857143,0.0,0.0,0.0,0.0,1.0,1.0
2018-12-27 13:16:12-08:00,1445.7142857142858,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 13:17:12-08:00,1400.0000000000002,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 13:18:12-08:00,1375.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-27 13:19:12-08:00,1062.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:20:12-08:00,745.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:21:12-08:00,720.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:22:12-08:00,710.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:23:12-08:00,708.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:24:12-08:00,697.7777777777778,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:25:12-08:00,754.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:26:12-08:00,745.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:27:12-08:00,725.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:28:12-08:00,740.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:29:12-08:00,742.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:30:12-08:00,720.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:31:12-08:00,748.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:32:12-08:00,868.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:33:12-08:00,1015.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:34:12-08:00,1300.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:35:12-08:00,1410.0000000000002,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:36:12-08:00,1468.5714285714287,0.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:37:12-08:00,1508.5714285714287,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:38:12-08:00,1851.4285714285713,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:39:12-08:00,1474.2857142857142,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:40:12-08:00,1394.2857142857142,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:41:12-08:00,1400.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:42:12-08:00,1355.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:43:12-08:00,1330.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:44:12-08:00,1325.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:45:12-08:00,1360.0,1.0,0.0,0.0,1.0,1.0,0.0
2018-12-27 13:46:12-08:00,1330.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:47:12-08:00,495.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 13:48:12-08:00,280.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:49:12-08:00,97.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:50:12-08:00,104.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:51:12-08:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:52:12-08:00,148.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:53:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:54:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:55:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:56:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:57:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:58:12-08:00,160.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 13:59:12-08:00,228.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:00:12-08:00,340.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:01:12-08:00,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:02:12-08:00,1046.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:03:12-08:00,1005.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:04:12-08:00,1105.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:05:12-08:00,1417.142857142857,0.0,1.0,0.0,0.0,1.0,1.0
2018-12-27 14:06:12-08:00,1974.9999999999998,0.0,1.0,0.0,0.0,1.0,1.0
2018-12-27 14:07:12-08:00,2331.4285714285716,0.0,1.0,0.0,0.0,1.0,1.0
2018-12-27 14:08:12-08:00,2433.3333333333335,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:09:12-08:00,2845.714285714286,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:10:12-08:00,2840.0,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:11:12-08:00,2840.0,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:12:12-08:00,2902.8571428571427,0.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:13:12-08:00,2982.8571428571427,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:14:12-08:00,3330.0000000000005,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:15:12-08:00,3549.9999999999995,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:16:12-08:00,3491.428571428571,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:17:12-08:00,3405.714285714286,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:18:12-08:00,3340.0000000000005,1.0,1.0,0.0,1.0,1.0,1.0
2018-12-27 14:19:12-08:00,3220.0000000000005,0.0,1.0,0.0,1.0,0.0,1.0
2018-12-27 14:20:12-08:00,2782.8571428571427,0.0,1.0,0.0,1.0,0.0,1.0
2018-12-27 14:21:12-08:00,2213.3333333333335,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-27 14:22:12-08:00,1570.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-27 14:23:12-08:00,1548.5714285714287,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-27 14:24:12-08:00,1551.111111111111,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-27 14:25:12-08:00,1588.5714285714287,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-27 14:26:12-08:00,1497.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:27:12-08:00,1177.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:28:12-08:00,1217.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:29:12-08:00,1510.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:30:12-08:00,1485.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:31:12-08:00,1571.428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:32:12-08:00,1335.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:33:12-08:00,1445.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:34:12-08:00,1455.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:35:12-08:00,1577.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:36:12-08:00,1505.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 14:37:12-08:00,1445.7142857142858,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 14:38:12-08:00,1270.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 14:39:12-08:00,1330.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:40:12-08:00,1670.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:41:12-08:00,1760.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:42:12-08:00,1759.9999999999998,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:43:12-08:00,1759.9999999999998,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:44:12-08:00,1789.9999999999998,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:45:12-08:00,1805.7142857142856,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:46:12-08:00,1771.428571428571,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:47:12-08:00,1754.285714285714,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:48:12-08:00,1665.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:49:12-08:00,1594.2857142857142,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:50:12-08:00,1645.714285714286,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:51:12-08:00,1640.0000000000002,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:52:12-08:00,1626.6666666666667,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:53:12-08:00,1560.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:54:12-08:00,1560.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:55:12-08:00,1550.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-27 14:56:12-08:00,1565.7142857142858,0.0,1.0,0.0,1.0,1.0,0.0
2018-12-27 14:57:12-08:00,1911.111111111111,0.0,1.0,0.0,1.0,1.0,0.0
2018-12-27 14:58:12-08:00,2186.6666666666665,0.0,1.0,0.0,1.0,1.0,0.0
2018-12-27 14:59:12-08:00,2234.285714285714,0.0,1.0,0.0,1.0,1.0,0.0
2018-12-27 15:00:12-08:00,2175.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:01:12-08:00,1462.857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:02:12-08:00,1188.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:03:12-08:00,1188.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:04:12-08:00,1205.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:05:12-08:00,1177.142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:06:12-08:00,1240.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:07:12-08:00,1308.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:08:12-08:00,1320.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:09:12-08:00,1274.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:10:12-08:00,1150.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:11:12-08:00,1146.6666666666667,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:12:12-08:00,1100.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:13:12-08:00,1160.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:14:12-08:00,1108.5714285714287,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:15:12-08:00,1025.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:16:12-08:00,1005.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:17:12-08:00,1011.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:18:12-08:00,988.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:19:12-08:00,975.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:20:12-08:00,985.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:21:12-08:00,990.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:22:12-08:00,988.5714285714286,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:23:12-08:00,977.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:24:12-08:00,982.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:25:12-08:00,1040.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:26:12-08:00,1035.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:27:12-08:00,1034.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:28:12-08:00,1142.857142857143,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:29:12-08:00,1305.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:30:12-08:00,1240.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:31:12-08:00,1274.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:32:12-08:00,1270.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:33:12-08:00,1310.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:34:12-08:00,1325.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:35:12-08:00,1314.2857142857142,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:36:12-08:00,1142.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:37:12-08:00,1090.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:38:12-08:00,1114.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:39:12-08:00,1071.111111111111,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:40:12-08:00,1040.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:41:12-08:00,1051.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:42:12-08:00,1073.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:43:12-08:00,1140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:44:12-08:00,1245.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:45:12-08:00,1120.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:46:12-08:00,750.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:47:12-08:00,546.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:48:12-08:00,740.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:49:12-08:00,702.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:50:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:51:12-08:00,680.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:52:12-08:00,670.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:53:12-08:00,657.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:54:12-08:00,1790.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:55:12-08:00,3440.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 15:56:12-08:00,2775.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:57:12-08:00,3457.1428571428573,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:58:12-08:00,3395.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 15:59:12-08:00,1040.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:00:12-08:00,3000.0000000000005,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:01:12-08:00,1880.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:02:12-08:00,2600.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:03:12-08:00,2937.142857142858,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:04:12-08:00,902.2222222222222,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:05:12-08:00,3260.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:06:12-08:00,2806.6666666666665,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:07:12-08:00,925.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:08:12-08:00,3240.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:09:12-08:00,1980.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:10:12-08:00,1910.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:11:12-08:00,3290.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:12:12-08:00,1411.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:13:12-08:00,3155.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:14:12-08:00,780.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:15:12-08:00,360.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:16:12-08:00,370.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:17:12-08:00,365.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:18:12-08:00,434.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:19:12-08:00,430.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:20:12-08:00,834.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:21:12-08:00,3140.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:22:12-08:00,2110.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:23:12-08:00,400.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:24:12-08:00,404.44444444444446,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:25:12-08:00,468.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:26:12-08:00,515.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:27:12-08:00,525.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27 16:28:12-08:00,515.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:29:12-08:00,2640.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:30:12-08:00,2360.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:31:12-08:00,611.4285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:32:12-08:00,630.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:33:12-08:00,600.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:34:12-08:00,600.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:35:12-08:00,622.8571428571429,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:36:12-08:00,2874.285714285714,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:37:12-08:00,1365.7142857142858,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:38:12-08:00,610.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:39:12-08:00,640.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:40:12-08:00,635.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:41:12-08:00,680.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:42:12-08:00,1655.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:43:12-08:00,3240.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:44:12-08:00,1488.888888888889,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:45:12-08:00,600.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:46:12-08:00,605.7142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:47:12-08:00,615.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:48:12-08:00,628.5714285714286,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-27 16:49:12-08:00,595.5555555555555,0.0,0.0,0.0,0.0,1.0,0.0
